1.4564e+18,1.4564e+18,-0.34448,-0.23839,-0.28852,0.20595,-0.016543,0.97584,0.071024,1.4564e+18,0,0,1.4564e+18,19.492,-6.0655,8.4665,-0.04262,-0.1912,-0.054801,0.97909,0.012238,-0.000363,0.010758,-0.010186,0.033896,-0.020362,1.4564e+18,-0.84372,0.6124,0.59965,0.10033,0.79113,0.22995,0.61841,0.77772,0.034549,0.58081,-1.1995,0.061687,0.054481,-1.1824,0.25577,-0.88195,-0.96532,0.61569,-0.16719,-0.35743,0.68486,-0.10615,-0.39722,0.5873,0.29158,-0.33342,0.41226,-0.17625,-0.28054,0.68725,-0.17902,-0.18099,0.61742,0.24963,-0.11345,0.42752,-0.017236,-0.23196,0.76805,1.4564e+18,-0.16371,-0.28683,-2.9823,0.04779,-0.003315,-0.020591
1.4564e+18,1.4564e+18,-0.3413,-0.23896,-0.28845,0.20611,-0.016512,0.97582,0.070878,1.4564e+18,0,0,1.4564e+18,19.492,-6.0654,8.4658,-0.042612,-0.19088,-0.05506,0.97914,-0.006558,0.004495,-0.01606,0.00645,-0.000717,-0.008522,1.4564e+18,-0.84375,0.61243,0.59967,0.10035,0.79115,0.22992,0.61847,0.77777,0.034609,0.58084,-1.1994,0.061652,0.054482,-1.1824,0.25566,-0.88192,-0.9653,0.61564,-0.16402,-0.35732,0.68344,-0.10312,-0.39721,0.5861,0.2945,-0.33354,0.41082,-0.17333,-0.28059,0.68596,-0.17599,-0.18095,0.61621,0.25272,-0.11358,0.42606,-0.014129,-0.2319,0.76678,1.4564e+18,-0.16074,-0.28683,-2.9826,0.038949,-0.002081,-0.002724
1.4564e+18,1.4564e+18,-0.33718,-0.23995,-0.28883,0.20592,-0.016324,0.97588,0.070676,1.4564e+18,0,0,1.4564e+18,19.492,-6.0655,8.4663,-0.042542,-0.19089,-0.055284,0.97913,-0.002477,-7e-06,-0.002591,-0.00074,0.026907,-0.000674,1.4564e+18,-0.84383,0.61247,0.59954,0.10032,0.79113,0.22992,0.61832,0.77782,0.034406,0.58076,-1.1995,0.061658,0.054424,-1.1825,0.25569,-0.88195,-0.96534,0.61563,-0.16027,-0.35737,0.68244,-0.099529,-0.39727,0.58481,0.29829,-0.33385,0.40966,-0.16981,-0.28064,0.68455,-0.17235,-0.18095,0.61478,0.25655,-0.11386,0.42488,-0.010545,-0.23203,0.76548,1.4564e+18,-0.15699,-0.287,-2.9831,0.047259,-0.010811,0.006876
1.4564e+18,1.4564e+18,-0.33345,-0.24065,-0.28879,0.20608,-0.016308,0.97587,0.070344,1.4564e+18,0,0,1.4564e+18,19.492,-6.0654,8.4658,-0.042549,-0.1909,-0.055488,0.97911,-0.004497,0.003398,-0.012098,0.002919,0.01512,-0.008551,1.4564e+18,-0.84375,0.61238,0.59964,0.10033,0.79113,0.22991,0.61844,0.77772,0.034556,0.5808,-1.1995,0.061688,0.054454,-1.1825,0.25572,-0.88195,-0.96532,0.6157,-0.15683,-0.35723,0.68101,-0.096083,-0.39731,0.58326,0.30155,-0.33411,0.40808,-0.16615,-0.28051,0.68307,-0.16884,-0.18092,0.61331,0.26008,-0.11411,0.42328,-0.007055,-0.23201,0.76397,1.4564e+18,-0.15359,-0.28698,-2.9838,0.052147,-0.001583,-0.015722
1.4564e+18,1.4564e+18,-0.32959,-0.24104,-0.28938,0.206,-0.016491,0.9759,0.0701,1.4564e+18,0,0,1.4564e+18,19.492,-6.0655,8.4663,-0.042451,-0.19071,-0.055686,0.97915,7e-06,6e-06,2e-06,0.012629,0.031999,-0.006565,1.4564e+18,-0.84376,0.61242,0.59969,0.10036,0.79116,0.22999,0.61847,0.77778,0.034591,0.58088,-1.1995,0.061682,0.054531,-1.1824,0.25576,-0.88191,-0.96532,0.61569,-0.15344,-0.3572,0.67973,-0.09255,-0.39728,0.58218,0.30501,-0.33425,0.40696,-0.16254,-0.28037,0.68201,-0.16522,-0.18091,0.61215,0.26372,-0.1142,0.42237,-0.003432,-0.23196,0.76291,1.4564e+18,-0.15002,-0.28683,-2.9843,0.053174,0.009149,-0.025754
1.4564e+18,1.4564e+18,-0.32555,-0.242,-0.28923,0.20607,-0.016319,0.9759,0.069878,1.4564e+18,0,0,1.4564e+18,19.492,-6.0655,8.4663,-0.042461,-0.19079,-0.056048,0.97911,-2e-06,6e-06,-1e-05,-0.001777,0.004841,-0.01283,1.4564e+18,-0.84375,0.61252,0.59952,0.10025,0.79112,0.22984,0.61836,0.77782,0.034446,0.58079,-1.1995,0.061688,0.054426,-1.1824,0.2556,-0.88197,-0.96531,0.61568,-0.14972,-0.35723,0.67804,-0.088897,-0.39733,0.58054,0.30868,-0.33464,0.40527,-0.15893,-0.28043,0.68033,-0.16139,-0.18093,0.61049,0.26735,-0.11443,0.42058,0.000268,-0.23194,0.76121,1.4564e+18,-0.14636,-0.28698,-2.9848,0.046955,0.00118,-0.00793
1.4564e+18,1.4564e+18,-0.32208,-0.2427,-0.28976,0.20595,-0.016231,0.97593,0.069793,1.4564e+18,0,0,1.4564e+18,19.492,-6.0654,8.4665,-0.042481,-0.19093,-0.056119,0.97908,0.004763,0.003036,0.003379,0.00418,0.026943,-0.009242,1.4564e+18,-0.84354,0.61224,0.59946,0.10038,0.79113,0.23,0.6185,0.77767,0.03464,0.58084,-1.1995,0.061721,0.054553,-1.1824,0.25577,-0.88195,-0.96533,0.61572,-0.14656,-0.35731,0.6772,-0.085661,-0.39737,0.57959,0.31206,-0.33484,0.40453,-0.15564,-0.28052,0.67942,-0.15814,-0.18092,0.60952,0.27066,-0.11453,0.41967,0.003572,-0.23204,0.76027,1.4564e+18,-0.14303,-0.28708,-2.985,0.05349,0.002702,0.001067
1.4564e+18,1.4564e+18,-0.31712,-0.24382,-0.28964,0.20602,-0.016064,0.97596,0.069345,1.4564e+18,0,0,1.4564e+18,19.492,-6.0655,8.4663,-0.042404,-0.19102,-0.056444,0.97905,6e-06,5e-06,-1e-06,0.0083,0.028473,-0.003886,1.4564e+18,-0.84369,0.6123,0.5994,0.10031,0.79117,0.2299,0.61837,0.77783,0.034456,0.58082,-1.1995,0.061621,0.054385,-1.1824,0.25558,-0.88191,-0.96531,0.61563,-0.14203,-0.35723,0.67524,-0.081222,-0.39739,0.57772,0.31642,-0.33555,0.40239,-0.15133,-0.28046,0.67733,-0.15382,-0.18082,0.6075,0.27519,-0.11476,0.41765,0.008015,-0.23206,0.75821,1.4564e+18,-0.13865,-0.28718,-2.9861,0.056083,0.007907,0.021813
1.4564e+18,1.4564e+18,-0.31263,-0.24433,-0.29026,0.20582,-0.016211,0.976,0.069336,1.4564e+18,0,0,1.4564e+18,19.492,-6.0655,8.4663,-0.042459,-0.19082,-0.056665,0.97907,1e-06,6e-06,-7e-06,0.00105,0.018163,-0.005157,1.4564e+18,-0.84359,0.61222,0.59939,0.10033,0.79111,0.22997,0.6184,0.7777,0.034515,0.58079,-1.1995,0.061688,0.054503,-1.1825,0.25575,-0.88197,-0.96535,0.61571,-0.13805,-0.35733,0.6739,-0.077319,-0.39745,0.57629,0.32082,-0.33526,0.40109,-0.14715,-0.28047,0.67602,-0.14955,-0.18094,0.60613,0.27946,-0.11502,0.41638,0.011989,-0.23216,0.75686,1.4564e+18,-0.13443,-0.28715,-2.9861,0.062493,-0.003298,-0.009709
1.4564e+18,1.4564e+18,-0.30757,-0.24527,-0.29039,0.2061,-0.016177,0.97596,0.06903,1.4564e+18,0,0,1.4564e+18,19.492,-6.0655,8.4663,-0.042352,-0.19095,-0.056708,0.97905,1e-05,6e-06,1e-06,-0.007223,0.013493,-0.016941,1.4564e+18,-0.84355,0.61225,0.59948,0.10039,0.79113,0.22996,0.6185,0.77767,0.03467,0.58081,-1.1995,0.061719,0.054555,-1.1825,0.25575,-0.88196,-0.96535,0.61575,-0.13315,-0.35724,0.67204,-0.072464,-0.39745,0.5745,0.32559,-0.33558,0.39902,-0.14222,-0.28053,0.67422,-0.14448,-0.18096,0.60425,0.28435,-0.11527,0.4143,0.017083,-0.23219,0.75497,1.4564e+18,-0.12963,-0.2872,-2.9867,0.05837,-0.008064,-0.002911
