1.4564e+18,1.4564e+18,-0.52197,-0.056421,-0.27545,0.2057,0.015194,0.97087,-0.1219,1.4564e+18,0,0,1.4564e+18,52.629,-19.162,22.905,-0.04409,-0.19138,-0.39994,0.89525,5e-06,4e-06,-8e-06,0.001413,0.021477,0.004937,1.4564e+18,-0.84346,0.61229,0.59919,0.10046,0.79097,0.22946,0.61873,0.77779,0.034516,0.5819,-1.1995,0.061152,0.054812,-1.1824,0.25616,-0.882,-0.96524,0.61528,-0.38403,0.04354,0.76765,-0.34414,-0.028338,0.67786,0.045243,-0.13544,0.50504,-0.36438,0.11805,0.75943,-0.33393,0.20108,0.67627,0.084273,0.085385,0.48833,-0.19711,0.11767,0.83614,1.4564e+18,-0.36425,0.066412,2.8739,0.042005,-0.004952,-0.002717
1.4564e+18,1.4564e+18,-0.5183,-0.055511,-0.2757,0.20561,0.015069,0.97087,-0.12211,1.4564e+18,0,0,1.4564e+18,52.629,-19.162,22.905,-0.044072,-0.19117,-0.4001,0.89523,0.002451,0.000767,-0.001315,0.013866,0.021533,-0.009257,1.4564e+18,-0.84344,0.61232,0.59919,0.10046,0.79099,0.22944,0.6187,0.77775,0.034515,0.5819,-1.1995,0.061152,0.054833,-1.1824,0.25616,-0.88198,-0.96523,0.61526,-0.38065,0.043606,0.7664,-0.34081,-0.028314,0.67656,0.04862,-0.13552,0.50366,-0.36092,0.11805,0.75811,-0.33043,0.20114,0.67481,0.087958,0.08527,0.48707,-0.19371,0.11762,0.8348,1.4564e+18,-0.36076,0.066496,2.8735,0.045498,0.000665,-0.003052
1.4564e+18,1.4564e+18,-0.51603,-0.055125,-0.27574,0.20564,0.015163,0.97086,-0.12215,1.4564e+18,0,0,1.4564e+18,52.629,-19.162,22.905,-0.044037,-0.19116,-0.40021,0.89518,0.003464,0.00262,-0.004336,0.004718,0.013508,-0.011228,1.4564e+18,-0.84345,0.61229,0.59918,0.10046,0.79099,0.22944,0.61868,0.77774,0.034503,0.58189,-1.1995,0.061139,0.0548,-1.1824,0.25619,-0.88197,-0.96525,0.6153,-0.37863,0.04355,0.76557,-0.33843,-0.02828,0.67562,0.050753,-0.13573,0.50278,-0.35869,0.11797,0.75723,-0.3282,0.20113,0.67389,0.090024,0.085257,0.48618,-0.19149,0.11767,0.83394,1.4564e+18,-0.35859,0.066419,2.8734,0.050658,0.001639,-0.011117
1.4564e+18,1.4564e+18,-0.5123,-0.054344,-0.27596,0.20558,0.015146,0.97085,-0.12231,1.4564e+18,0,0,1.4564e+18,52.629,-19.162,22.905,-0.044058,-0.19135,-0.40027,0.89511,0.005186,0.003474,-0.002088,0.005896,0.012658,-0.002223,1.4564e+18,-0.84349,0.61232,0.5992,0.10047,0.79096,0.22944,0.61867,0.77777,0.034539,0.58188,-1.1995,0.061161,0.054834,-1.1824,0.25617,-0.88199,-0.96525,0.61531,-0.37507,0.043537,0.7641,-0.33498,-0.028399,0.67431,0.0542,-0.13584,0.50142,-0.35525,0.11806,0.75583,-0.32473,0.20116,0.67261,0.093725,0.085035,0.4848,-0.18801,0.11764,0.83254,1.4564e+18,-0.35506,0.066405,2.873,0.04456,-0.001391,-0.00476
1.4564e+18,1.4564e+18,-0.50855,-0.053713,-0.27613,0.20559,0.015192,0.97081,-0.12257,1.4564e+18,0,0,1.4564e+18,52.629,-19.162,22.905,-0.043961,-0.19143,-0.40046,0.89501,3e-06,5e-06,-7e-06,0.002117,0.0096,-0.000853,1.4564e+18,-0.84347,0.61231,0.5992,0.10046,0.79099,0.22944,0.61864,0.77775,0.03453,0.5819,-1.1995,0.061175,0.05481,-1.1825,0.25618,-0.88194,-0.96528,0.61527,-0.3715,0.04354,0.76276,-0.33147,-0.028434,0.673,0.057621,-0.13598,0.50014,-0.35161,0.11809,0.75441,-0.32086,0.20106,0.67112,0.097232,0.084816,0.48341,-0.18438,0.11752,0.83113,1.4564e+18,-0.35147,0.066356,2.8725,0.046735,0.000324,-0.020755
1.4564e+18,1.4564e+18,-0.50519,-0.052931,-0.2764,0.20551,0.015228,0.97083,-0.12256,1.4564e+18,0,0,1.4564e+18,52.629,-19.162,22.905,-0.043875,-0.19143,-0.40047,0.89502,1e-05,5e-06,-5e-06,0.007398,0.022814,-0.006769,1.4564e+18,-0.84345,0.61229,0.59918,0.10046,0.79099,0.22944,0.61864,0.77775,0.034538,0.5819,-1.1995,0.06116,0.05481,-1.1825,0.25618,-0.88197,-0.96525,0.6153,-0.36826,0.043511,0.76157,-0.32828,-0.028451,0.67169,0.061022,-0.13622,0.49894,-0.34848,0.11811,0.75317,-0.31795,0.20124,0.67004,0.10025,0.084783,0.48237,-0.18124,0.11755,0.82995,1.4564e+18,-0.34829,0.06632,2.8725,0.045537,0.002251,-0.004076
1.4564e+18,1.4564e+18,-0.50136,-0.052295,-0.27661,0.20547,0.015309,0.97081,-0.12277,1.4564e+18,0,0,1.4564e+18,52.629,-19.162,22.905,-0.043581,-0.19137,-0.40058,0.89499,0.005726,0.003628,-0.005318,0.013067,0.017971,0.00452,1.4564e+18,-0.84346,0.61229,0.59919,0.10047,0.79096,0.22944,0.61866,0.77778,0.034552,0.5819,-1.1995,0.061151,0.054811,-1.1824,0.25617,-0.88199,-0.96524,0.6153,-0.36472,0.043537,0.76023,-0.32476,-0.028394,0.67029,0.064547,-0.13629,0.49757,-0.34486,0.11812,0.75182,-0.31416,0.20095,0.66853,0.104,0.084467,0.48093,-0.17765,0.11753,0.82854,1.4564e+18,-0.34466,0.066237,2.872,0.048091,-0.002045,-0.007084
1.4564e+18,1.4564e+18,-0.49783,-0.051453,-0.27663,0.20562,0.015295,0.97076,-0.12293,1.4564e+18,0,0,1.4564e+18,52.629,-19.162,22.905,-0.043428,-0.19152,-0.40068,0.89492,1e-05,4e-06,-7e-06,0.004065,0.015702,-0.002704,1.4564e+18,-0.84345,0.61229,0.59921,0.10047,0.79097,0.22946,0.61867,0.77773,0.034571,0.58149,-1.1994,0.061409,0.054832,-1.1824,0.25614,-0.88195,-0.96524,0.61528,-0.36118,0.043612,0.7588,-0.32114,-0.028432,0.669,0.067952,-0.13644,0.49619,-0.3412,0.11811,0.75048,-0.31058,0.20124,0.66718,0.10741,0.084467,0.47945,-0.17403,0.11747,0.82713,1.4564e+18,-0.34117,0.066301,2.8716,0.040859,0.000136,-0.009216
1.4564e+18,1.4564e+18,-0.49466,-0.050851,-0.27692,0.20545,0.0152,0.97076,-0.12322,1.4564e+18,0,0,1.4564e+18,52.629,-19.162,22.905,-0.043423,-0.19163,-0.40082,0.89484,6e-06,4e-06,-5e-06,0.001329,0.023997,-0.013534,1.4564e+18,-0.84342,0.61224,0.5992,0.10047,0.79096,0.22944,0.61871,0.77778,0.034517,0.58188,-1.1995,0.06116,0.054829,-1.1824,0.25616,-0.88199,-0.96523,0.61529,-0.35854,0.04363,0.75772,-0.31833,-0.028464,0.6679,0.07065,-0.13661,0.49517,-0.33847,0.11804,0.74931,-0.30762,0.20113,0.66606,0.1107,0.084171,0.47831,-0.17113,0.1174,0.82603,1.4564e+18,-0.33822,0.066292,2.8711,0.062108,-0.002623,-0.042452
1.4564e+18,1.4564e+18,-0.49118,-0.050018,-0.27685,0.20569,0.015317,0.97072,-0.12311,1.4564e+18,0,0,1.4564e+18,52.629,-19.162,22.905,-0.043299,-0.19165,-0.40113,0.8947,0.006494,0.002663,-0.004135,1.3e-05,0.014673,-0.008102,1.4564e+18,-0.8432,0.6122,0.59912,0.10047,0.79096,0.22944,0.61867,0.77778,0.03452,0.58189,-1.1995,0.061139,0.054812,-1.1824,0.25616,-0.88198,-0.96522,0.6153,-0.35469,0.043624,0.75627,-0.31466,-0.028463,0.66649,0.074108,-0.13683,0.49367,-0.33463,0.11804,0.74784,-0.30415,0.20104,0.66465,0.11378,0.084442,0.47692,-0.16755,0.11739,0.82471,1.4564e+18,-0.33477,0.066221,2.8712,0.047851,0.002494,-0.003329
