1.4564e+18,1.4564e+18,-0.16422,0.24233,-0.2913,0.20627,-0.00576,0.97838,0.013481,1.4564e+18,0.049117,0.048464,1.4564e+18,3.0797,-1.1776,1.2274,-0.033854,-0.19643,-0.12491,0.97194,0.046077,4e-06,-1e-05,0.014564,0.009477,-0.001111,1.4564e+18,-0.84346,0.61237,0.59983,0.099876,0.791,0.22871,0.619,0.77765,0.033885,0.58179,-1.1996,0.061106,0.054869,-1.1825,0.25651,-0.88194,-0.96536,0.61572,-0.049167,0.1793,0.63767,0.007303,0.12904,0.54206,0.40921,0.1415,0.36545,-0.049103,0.25705,0.63682,-0.04113,0.35261,0.56224,0.39118,0.36534,0.37079,0.11399,0.29175,0.71538,1.4564e+18,-0.038379,0.23584,-3.1102,0.0207,-0.004351,-0.001818
1.4564e+18,1.4564e+18,-0.16293,0.2416,-0.29173,0.20626,-0.005214,0.97839,0.013663,1.4564e+18,0.060208,0.037187,1.4564e+18,3.0822,-1.1782,1.2285,-0.033801,-0.19631,-0.12478,0.97198,0.051335,0.001284,0.001141,0.011922,0.026085,0.005134,1.4564e+18,-0.84345,0.61237,0.59983,0.099943,0.79094,0.22876,0.61904,0.77758,0.033908,0.58179,-1.1996,0.061121,0.054874,-1.1825,0.25652,-0.88194,-0.96535,0.61572,-0.04804,0.17918,0.63738,0.008541,0.12896,0.54174,0.41065,0.14148,0.36524,-0.047889,0.25696,0.63639,-0.039948,0.35251,0.56173,0.39221,0.36515,0.37016,0.11519,0.29173,0.71506,1.4564e+18,-0.037161,0.23546,-3.11,0.017397,-0.00342,-0.001313
1.4564e+18,1.4564e+18,-0.16171,0.24161,-0.29172,0.2064,-0.005281,0.97836,0.013669,1.4564e+18,0.047719,0.035509,1.4564e+18,3.0857,-1.179,1.2299,-0.033669,-0.19622,-0.12477,0.97201,0.049769,0.006285,-0.002361,0.001176,0.018284,-0.002013,1.4564e+18,-0.84344,0.61237,0.59982,0.099898,0.79097,0.22875,0.61905,0.77755,0.03394,0.58185,-1.1996,0.061093,0.05485,-1.1825,0.2565,-0.88197,-0.96534,0.61574,-0.046678,0.17917,0.63687,0.009829,0.12894,0.54124,0.41181,0.14138,0.36463,-0.046534,0.25693,0.63585,-0.038949,0.35242,0.56141,0.39356,0.36519,0.36963,0.11662,0.29175,0.71456,1.4564e+18,-0.035945,0.23546,-3.11,0.017918,0.001524,-0.001153
1.4564e+18,1.4564e+18,-0.16008,0.24134,-0.29193,0.20622,-0.005204,0.9784,0.013517,1.4564e+18,0.050515,0.049117,1.4564e+18,3.0892,-1.18,1.2315,-0.033586,-0.19624,-0.1248,0.972,0.047014,-0.000217,-0.00017,0.003759,0.013389,-0.010152,1.4564e+18,-0.84344,0.61237,0.59984,0.099872,0.79096,0.22878,0.61901,0.77762,0.033916,0.5818,-1.1996,0.061117,0.054883,-1.1824,0.25653,-0.88199,-0.96534,0.61575,-0.045215,0.17911,0.63631,0.011262,0.12879,0.54084,0.41317,0.14116,0.36423,-0.04517,0.25683,0.63539,-0.037285,0.35232,0.56072,0.39509,0.36495,0.3693,0.11786,0.29165,0.71409,1.4564e+18,-0.034432,0.23532,-3.1103,0.017139,-0.00194,-0.008702
1.4564e+18,1.4564e+18,-0.15895,0.24117,-0.29185,0.20632,-0.005322,0.97838,0.013389,1.4564e+18,0.047253,0.051726,1.4564e+18,3.0913,-1.1805,1.2325,-0.033852,-0.19622,-0.12484,0.97199,0.047491,0.001691,0.002532,-0.006601,0.01886,-0.006192,1.4564e+18,-0.84344,0.61238,0.59983,0.099906,0.79097,0.22875,0.61901,0.77762,0.033916,0.58179,-1.1996,0.06112,0.054869,-1.1825,0.25651,-0.88192,-0.96534,0.61572,-0.044135,0.17881,0.63587,0.012492,0.12863,0.54024,0.4144,0.14086,0.36369,-0.044061,0.25661,0.63498,-0.035937,0.35211,0.56025,0.39616,0.36457,0.36872,0.11919,0.29133,0.71355,1.4564e+18,-0.033279,0.23513,-3.1106,0.017927,-0.005759,0.00212
1.4564e+18,1.4564e+18,-0.1576,0.24131,-0.29164,0.20643,-0.00585,0.97835,0.013153,1.4564e+18,0.042033,0.047439,1.4564e+18,3.095,-1.1815,1.234,-0.034286,-0.19609,-0.12505,0.97198,0.050053,0.001862,-0.004975,-0.016806,0.017714,0.004218,1.4564e+18,-0.84342,0.6124,0.59983,0.099894,0.79097,0.2288,0.61901,0.77762,0.033916,0.58189,-1.1996,0.061076,0.054901,-1.1824,0.25653,-0.88195,-0.96535,0.61571,-0.042717,0.17837,0.63527,0.013684,0.12824,0.5397,0.41569,0.14037,0.36299,-0.042387,0.25619,0.63435,-0.034726,0.35184,0.55995,0.39787,0.36423,0.36814,0.12075,0.2908,0.71313,1.4564e+18,-0.031898,0.23502,-3.1108,0.017528,-0.000667,-0.004055
1.4564e+18,1.4564e+18,-0.15588,0.24159,-0.29151,0.20622,-0.006581,0.9784,0.013047,1.4564e+18,0.049303,0.054336,1.4564e+18,3.0983,-1.1824,1.2355,-0.034781,-0.19604,-0.125,0.97197,0.049724,3e-06,2e-06,-0.015942,0.031703,0.001014,1.4564e+18,-0.84344,0.61236,0.59983,0.09998,0.791,0.22886,0.61901,0.77762,0.033916,0.58182,-1.1996,0.061135,0.054895,-1.1824,0.25652,-0.8819,-0.96536,0.61572,-0.041294,0.17788,0.63468,0.015176,0.1277,0.53908,0.41704,0.13996,0.36246,-0.041085,0.2557,0.634,-0.033194,0.35143,0.55954,0.39942,0.36385,0.36813,0.12206,0.29011,0.71269,1.4564e+18,-0.030398,0.2349,-3.1107,0.022771,-0.004668,-0.000102
1.4564e+18,1.4564e+18,-0.15447,0.24157,-0.29135,0.20622,-0.006907,0.97839,0.01322,1.4564e+18,0.043804,0.037746,1.4564e+18,3.1011,-1.183,1.2365,-0.035229,-0.19587,-0.12501,0.97199,0.051045,0.001684,-0.004814,0.000228,0.014406,-0.00295,1.4564e+18,-0.84347,0.61236,0.59984,0.099981,0.79096,0.22886,0.61905,0.77755,0.03394,0.58182,-1.1996,0.061118,0.054868,-1.1825,0.25651,-0.88196,-0.96533,0.61573,-0.040197,0.17753,0.63413,0.016416,0.12741,0.53841,0.4183,0.13987,0.36191,-0.039778,0.25524,0.63343,-0.031921,0.351,0.55905,0.4003,0.36359,0.36773,0.12325,0.28957,0.71219,1.4564e+18,-0.029218,0.23467,-3.1102,0.017574,-0.002911,0.007985
1.4564e+18,1.4564e+18,-0.15316,0.24146,-0.2913,0.20614,-0.007151,0.9784,0.01332,1.4564e+18,0.043804,0.048651,1.4564e+18,3.1041,-1.1838,1.238,-0.035493,-0.19566,-0.12488,0.97204,0.048803,0.000188,-0.002307,-0.0065,0.023521,-0.0007,1.4564e+18,-0.84347,0.61237,0.59983,0.099976,0.79098,0.22887,0.61904,0.77758,0.033908,0.58184,-1.1996,0.061078,0.054893,-1.1825,0.25653,-0.88195,-0.96535,0.61572,-0.039047,0.17714,0.63358,0.017486,0.12711,0.53797,0.4194,0.13961,0.36145,-0.038857,0.25482,0.63294,-0.030847,0.35058,0.55871,0.40154,0.36343,0.36729,0.12419,0.28914,0.71185,1.4564e+18,-0.028113,0.23443,-3.1099,0.017894,-0.000316,0.002487
1.4564e+18,1.4564e+18,-0.15141,0.24142,-0.29122,0.20581,-0.007525,0.97847,0.013441,1.4564e+18,0.049303,0.04893,1.4564e+18,3.1076,-1.1848,1.2396,-0.035825,-0.19523,-0.1247,0.97214,0.0491,-0,-6e-06,0.016195,0.014124,0.001608,1.4564e+18,-0.84347,0.61237,0.59986,0.099899,0.79097,0.2288,0.619,0.77765,0.033885,0.5818,-1.1996,0.061101,0.054882,-1.1824,0.25652,-0.88195,-0.96535,0.61573,-0.037932,0.17654,0.63295,0.018722,0.12664,0.53727,0.42062,0.13936,0.36103,-0.037728,0.25432,0.63233,-0.029797,0.35022,0.5582,0.40298,0.36318,0.36709,0.1253,0.2887,0.71139,1.4564e+18,-0.026786,0.23417,-3.1095,0.016672,-0.004735,0.008131
